video_filepath,frame_number,feature,x,y,z,visibility
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_5,649,2044,-0.05255022644996643,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_6,500,1906,0.010822543874382973,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_7,657,1812,-0.053070373833179474,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_8,659,1710,-0.061194825917482376,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_9,671,1328,-0.07278166711330414,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_10,658,2661,-0.008215549401938915,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_11,655,1918,-0.049101389944553375,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_12,511,2749,0.0882004126906395,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_13,535,2835,0.07667580246925354,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_14,592,2986,0.049827419221401215,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_15,472,2566,0.14473740756511688,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_16,586,1915,-0.00753817381337285,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_17,611,2166,-0.04001529514789581,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_18,634,3023,0.043267279863357544,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_19,565,2960,0.07957278937101364,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_20,436,2234,0.11730781942605972,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_21,608,2649,0.015736136585474014,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_22,605,2659,0.01669936627149582,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_23,601,2672,0.015101338736712933,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_24,597,2685,0.01732928492128849,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_25,582,2753,0.02831827849149704,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_26,573,2618,0.028714435175061226,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_27,568,2612,0.029397137463092804,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_28,564,2604,0.02921595238149166,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,24,nose_29,533,2543,0.029853176325559616,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_left_0,499,1585,-0.02355065383017063,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_left_1,470,1589,-0.00797490868717432,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_left_2,443,1341,0.03355732560157776,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_left_3,587,1716,-0.04269281029701233,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_left_4,557,1787,-0.011249322444200516,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_left_5,491,2526,0.04593449831008911,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_left_6,434,2367,0.1633562594652176,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_right_0,794,1724,-0.056731995195150375,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_right_1,832,1757,-0.049646079540252686,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_right_2,911,1494,-0.01992625743150711,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_right_3,684,1765,-0.05376181751489639,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_right_4,728,1826,-0.0315236859023571,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_right_5,745,2626,0.017867837101221085,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_right_6,895,2562,0.10995109379291534,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_right_7,665,2426,-0.032923102378845215,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyebrows_right_8,645,2448,-0.028442177921533585,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,chin_0,594,3032,0.0554632693529129,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,chin_1,533,1935,-0.0011345777893438935,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,chin_2,551,1924,-0.00164717563893646,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,chin_3,563,1913,-0.0007366202189587057,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,chin_4,426,1692,0.03849656134843826,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,chin_5,553,1849,-0.006654358934611082,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,chin_6,535,1823,-0.00699208676815033,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,chin_7,518,1812,-0.003983482252806425,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,cheeks_left_0,464,2276,0.017384663224220276,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,cheeks_left_1,493,2373,0.016379958018660545,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,cheeks_left_2,446,2356,0.037056814879179,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,cheeks_left_3,556,2897,0.03398648649454117,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,cheeks_right_0,782,2401,-0.01466041523963213,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,cheeks_right_1,743,2471,-0.008776617236435413,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,cheeks_right_2,804,2501,0.00034771059290505946,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,cheeks_right_3,637,2942,0.024031179025769234,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_0,613,2569,-0.014453500509262085,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_1,592,2444,-0.06449145078659058,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_2,602,2476,-0.027602266520261765,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_3,588,2181,-0.057327862828969955,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_4,593,2379,-0.07202384620904922,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_5,599,2277,-0.07153856754302979,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_6,619,1995,-0.05169364809989929,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_7,479,1867,0.016048775985836983,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_8,630,1761,-0.05077749118208885,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_9,633,1657,-0.05826098099350929,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_10,650,1282,-0.06785984337329865,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,mouth_11,612,2586,-0.010664943605661392,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_0,416,1814,0.05857736989855766,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_1,497,1915,0.006888131145387888,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_2,515,1934,0.001957810716703534,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_3,523,2576,0.03543668985366821,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_4,407,2203,0.08078588545322418,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_5,554,2991,0.06361918151378632,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_6,504,2857,0.09177228063344955,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_7,482,2778,0.1070629358291626,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_8,641,1474,-0.06494936347007751,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_9,594,3032,0.0554632693529129,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_10,533,1935,-0.0011345777893438935,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_11,551,1924,-0.00164717563893646,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_left_12,563,1913,-0.0007366202189587057,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_0,786,2001,-0.02729623392224312,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_1,762,1996,-0.028260337188839912,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_2,703,2633,0.01530727744102478,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_3,884,2395,0.027466729283332825,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_4,640,3044,0.053220223635435104,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_5,723,2978,0.0655847042798996,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_6,765,2924,0.07409116625785828,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_7,743,1979,-0.02692163921892643,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_8,725,1956,-0.023746240884065628,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_9,714,1944,-0.02056574448943138,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_10,894,1875,-0.01514548622071743,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_11,734,1879,-0.029321640729904175,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,eyes_right_12,757,1857,-0.033472299575805664,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_0,592,2444,-0.06449145078659058,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_1,602,2476,-0.027602266520261765,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_2,588,2181,-0.057327862828969955,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_3,593,2379,-0.07202384620904922,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_4,599,2277,-0.07153856754302979,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_5,619,1995,-0.05169364809989929,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_6,479,1867,0.016048775985836983,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_7,630,1761,-0.05077749118208885,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_8,633,1657,-0.05826098099350929,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_9,650,1282,-0.06785984337329865,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_10,612,2586,-0.010664943605661392,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_11,627,1870,-0.047410719096660614,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_12,475,2712,0.0878884494304657,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_13,498,2799,0.07481271773576736,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_14,552,2957,0.044819802045822144,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_15,442,2535,0.1472010463476181,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_16,564,1882,-0.003786106128245592,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_17,579,2115,-0.03916729986667633,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_18,593,2997,0.03718932345509529,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_19,526,2930,0.07602326571941376,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_20,408,2195,0.12299177050590515,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_21,566,2588,0.014557119458913803,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_22,561,2603,0.015067665837705135,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_23,556,2622,0.01312335953116417,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_24,552,2644,0.015146085061132908,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_25,543,2712,0.025832099840044975,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_26,534,2559,0.02901657484471798,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_27,529,2551,0.02989940531551838,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_28,524,2542,0.029844233766198158,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,30,nose_29,496,2492,0.03088460862636566,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_left_0,488,1578,-0.01677938923239708,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_left_1,462,1583,-0.0006818169495090842,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_left_2,440,1329,0.04217901453375816,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_left_3,568,1696,-0.03837541118264198,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_left_4,539,1768,-0.007327459752559662,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_left_5,478,2464,0.048666853457689285,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_left_6,437,2356,0.16456419229507446,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_right_0,769,1684,-0.05772252380847931,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_right_1,807,1720,-0.052126139402389526,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_right_2,892,1477,-0.02663874253630638,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_right_3,663,1722,-0.05195813253521919,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_right_4,708,1806,-0.03243977576494217,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_right_5,729,2574,0.013071111403405666,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_right_6,879,2566,0.09475687891244888,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_right_7,644,2384,-0.033391859382390976,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyebrows_right_8,624,2403,-0.028184667229652405,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,chin_0,575,2972,0.04948695749044418,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,chin_1,515,1912,0.003070626175031066,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,chin_2,532,1901,0.0020889986772090197,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,chin_3,543,1891,0.002634346019476652,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,chin_4,426,1676,0.045056987553834915,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,chin_5,535,1826,-0.002678794087842107,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,chin_6,519,1800,-0.0023540451657027006,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,chin_7,502,1788,0.0011214229743927717,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,cheeks_left_0,452,2233,0.021087324246764183,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,cheeks_left_1,480,2326,0.019530940800905228,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,cheeks_left_2,435,2312,0.04054117202758789,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,cheeks_left_3,540,2839,0.030725443735718727,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,cheeks_right_0,764,2366,-0.0193654652684927,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,cheeks_right_1,725,2430,-0.01224251464009285,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,cheeks_right_2,787,2467,-0.005771980620920658,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,cheeks_right_3,617,2888,0.018301060423254967,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_0,586,2557,-0.01356430258601904,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_1,571,2393,-0.061631426215171814,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_2,583,2429,-0.026665909215807915,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_3,570,2139,-0.053746454417705536,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_4,572,2328,-0.06875654309988022,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_5,578,2230,-0.06818992644548416,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_6,602,1962,-0.04889722913503647,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_7,466,1846,0.021384302526712418,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_8,613,1732,-0.04757047817111015,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_9,616,1627,-0.0545668862760067,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_10,633,1251,-0.06352122873067856,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,mouth_11,585,2577,-0.009974459186196327,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_0,416,1793,0.06450137495994568,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_1,481,1893,0.011886509135365486,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_2,498,1911,0.006621378008276224,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_3,497,2551,0.03780462220311165,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_4,402,2175,0.08508124947547913,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_5,540,2929,0.059229325503110886,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_6,496,2808,0.08991455286741257,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_7,478,2736,0.10625976324081421,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_8,624,1442,-0.06105431541800499,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_9,575,2972,0.04948695749044418,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_10,515,1912,0.003070626175031066,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_11,532,1901,0.0020889986772090197,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_left_12,543,1891,0.002634346019476652,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_0,765,1990,-0.030748754739761353,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_1,742,1985,-0.031107651069760323,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_2,688,2619,0.012169369496405125,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_3,867,2378,0.01822526752948761,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_4,618,2988,0.04567340761423111,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_5,700,2941,0.05577106773853302,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_6,742,2898,0.06317298859357834,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_7,723,1968,-0.029158690944314003,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_8,706,1946,-0.025577988475561142,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_9,695,1933,-0.022184187546372414,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_10,873,1851,-0.021599940955638885,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_11,714,1868,-0.030862940475344658,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,eyes_right_12,736,1845,-0.03516249731183052,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_0,571,2393,-0.061631426215171814,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_1,583,2429,-0.026665909215807915,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_2,570,2139,-0.053746454417705536,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_3,572,2328,-0.06875654309988022,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_4,578,2230,-0.06818992644548416,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_5,602,1962,-0.04889722913503647,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_6,466,1846,0.021384302526712418,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_7,613,1732,-0.04757047817111015,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_8,616,1627,-0.0545668862760067,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_9,633,1251,-0.06352122873067856,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_10,585,2577,-0.009974459186196327,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_11,610,1841,-0.04467823728919029,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_12,469,2667,0.0873706117272377,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_13,490,2748,0.07312552630901337,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_14,537,2897,0.04101720079779625,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_15,443,2514,0.14780932664871216,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_16,545,1860,-0.00021070273942314088,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_17,563,2078,-0.0358719639480114,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_18,574,2938,0.032032791525125504,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_19,516,2873,0.07306269556283951,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_20,408,2178,0.1258213222026825,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_21,539,2574,0.015479219146072865,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_22,533,2591,0.015691615641117096,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_23,527,2613,0.01369926705956459,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_24,524,2635,0.015583018772304058,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_25,529,2649,0.025562984868884087,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_26,509,2536,0.03161517530679703,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_27,504,2527,0.0328051820397377,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_28,500,2517,0.03291713073849678,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,36,nose_29,482,2432,0.03427452966570854,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_left_0,495,1627,-0.017243612557649612,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_left_1,469,1619,-0.0020623086020350456,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_left_2,455,1343,0.03945956751704216,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_left_3,569,1753,-0.038135722279548645,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_left_4,539,1787,-0.007171104662120342,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_left_5,484,2410,0.048628997057676315,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_left_6,454,2320,0.15935535728931427,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_right_0,762,1764,-0.06007622927427292,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_right_1,798,1804,-0.05569220334291458,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_right_2,885,1545,-0.036257170140743256,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_right_3,661,1770,-0.05249910429120064,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_right_4,708,1846,-0.03318069130182266,0.0
/Users/julie_chung/Desktop/coexpression/IMG_9054.MOV,42,eyebrows_right_5,717,2538,0.013432694599032402,0.0
